cnae,p49100_h1,p40800_h1,p40100_mas_40500_h1,p31200_h1,p32300_h1,p10000_h1,p20000_h1,target_status
2222,1348.4319999999998,-1302.9840000000002,16028.795,2814.5,804.217,13720.681,7687.715999999999,0
4638,535.32027,-118.70579,14606.28275,296.6966,328.52778,3635.86213,2086.5906099999997,0
4675,2738.98,-19.727999999999998,16409.781,0.0,0.0,8747.153,7798.976,0
6820,5863.0,-3301.0,14768.0,2865.0,303.0,76010.0,62695.0,0
8690,2449.1856399999997,-3555.38177,15012.624440000001,129.92987,13.658,25739.52382,23079.70369,0
4730,189.40264,-78.98393999999999,14414.31528,17.16569,23.99351,6137.21529,4150.80255,0
4511,187.36193,-164.76128,12521.88537,1334.63342,1471.37456,8790.32215,3086.0547699999997,0
4511,354.34496,-107.92581,15475.673770000001,24.0,3075.82761,6002.84735,2310.50643,0
2110,984.70615,-348.44154,15823.19468,0.0,462.5,8732.200110000002,5518.87111,0
4621,292.18075,-100.72099999999999,15687.39398,273.15512,2076.96565,4432.0232399999995,1531.89509,1
4941,282.75642,-1046.7064,14442.68135,1387.28345,2136.04719,7487.66378,844.17237,1
4321,958.17971,-100.06143999999999,15888.539130000001,521.85636,3179.89486,14359.63737,3774.0067599999998,1
4121,3510.601,-55.345000000000006,23515.019,1029.34,237.871,13277.625,6300.036,0
6622,1590.0407599999999,-75.75045,16573.129409999998,0.0,0.0,9698.38637,5680.46491,0
5510,1755.9018299999998,-525.4186,17672.29594,9.0,26.34983,11453.35201,640.84653,0
5229,809.417,-23.546,12844.822,0.0,0.0,5153.872,1706.158,0
9511,-465.135,-98.94399999999999,18924.111,0.0,0.0,10670.976,-17686.742000000002,1
1013,878.97225,-74.18853999999999,13776.325120000001,482.859,156.21192,10754.36396,6603.41409,1
2041,253.71174,-537.79081,14956.021,2943.64432,2920.27654,12964.049280000001,2770.93089,0
2529,1046.83163,-113.40572999999999,15879.22894,0.0,0.66842,16168.9096,10596.57277,0
7911,594.97441,-32.37129,13064.98471,9.52723,1144.9680199999998,3973.62847,2385.2599099999998,0
1721,1104.5964,-106.14417999999999,15197.547100000002,522.79735,2536.2604699999997,10477.24442,4301.00947,0
4774,1530.4496199999999,-68.19207,12464.9997,67.38259000000001,44.07134,11005.59382,5362.60302,0
6622,1480.502,-230.89257,15874.137260000001,6345.2293,1359.2092799999998,20879.850329999997,3421.17429,0
2016,385.34971,-388.40921,13768.73963,1185.7264599999999,3265.78529,12575.667660000001,4959.64364,0
4673,495.57428,-57.35981,15133.256780000002,0.0,2525.96199,5679.03479,1596.6098299999999,0
1419,511.89923,-38.368930000000006,14694.83244,324.0,885.38237,6232.63185,3169.16188,0
4110,-42.229350000000004,0.0,0.0,0.0,9130.91315,18547.78196,3085.81565,0
4632,260.82201,-96.83905999999999,13570.908920000002,60.39035,542.79619,4649.35431,2220.15211,0
4643,515.359,-17.976,15868.276000000002,504.431,2732.104,9882.714,718.351,1
1022,4886.0,-3850.0,15868.0,25000.0,15267.0,223822.0,96672.0,0
4638,156.71825,-0.9182400000000001,10700.38174,98.09704,5.01147,1442.61982,184.9187,0
6202,2938.2889099999998,-453.42587,11613.8888,803.67625,203.00951,11280.26562,5528.3274599999995,0
2222,2193.667,-631.844,15865.042000000001,0.0,96.08500000000001,10173.197,7810.419,0
3519,2998.0,-2171.0,15029.0,19182.0,2109.0,55358.0,10237.0,0
4646,4320.8547,-0.68093,14556.25129,0.0,0.0,7928.21169,7319.48448,0
4621,214.73898,-5.09231,11879.93957,610.94662,3319.0454,5700.64646,385.71871,0
3519,90.88040000000001,-138.73579,2594.75893,328.27544,271.72456,5114.23146,68.22255,0
2443,-245.939,-182.543,11558.69,171.30700000000002,130.889,6192.624,3017.045,0
4672,486.59211,-164.93207999999998,12705.90962,0.0,0.0,13999.84289,12624.31608,0
4399,-255.30449,-385.21009,14724.516370000001,637.44737,3128.57127,8779.90833,1660.3484299999998,1
1039,176.2874,-100.13288999999999,14609.922030000002,567.28538,2135.58579,9319.76865,2432.49829,0
7490,190.69208,-33.64931,13754.656400000002,311.97597,489.12942,2749.41053,373.43384000000003,0
7911,-876.885,-172.602,15859.03,241.06300000000002,931.626,3187.476,-660.93,1
7022,2024.3227499999998,-99.50947,13940.25351,35.94292,0.0,3794.32687,1602.42221,0
2222,1625.71848,-436.49432,15858.019240000001,451.91328,409.38,11457.210330000002,7654.937269999999,0
0113,-1145.1100000000001,-443.616,16037.899000000001,0.0,340.946,8800.308,728.795,0
2822,581.6610000000001,-478.621,31216.666999999998,1642.8339999999998,6006.617,25308.932,5732.402,0
5221,2481.1313999999998,-37.377720000000004,15403.861410000001,5.2,8.040519999999999,8670.013340000001,6399.8868,0
3518,4066.70126,-5297.22795,13714.85381,60912.380690000005,292.24536,74026.08295,11277.05969,0
2932,2871.726,-704.316,12444.336000000001,1768.6809999999998,876.723,36279.096000000005,31443.465,0
4511,436.21958,-46.392,11692.08018,0.0,4410.94341,5867.3095299999995,1107.1226,0
2221,294.15205000000003,-443.34471,14373.02367,0.0,0.0,23657.44656,15610.532930000001,0
2331,85.57159,-547.28952,13405.3402,28454.25223,360.88494000000003,17296.51461,-18455.29624,1
5510,3337.66439,-1255.6730200000002,14353.744260000001,29399.30355,2163.21863,39488.376650000006,3993.19299,0
4211,3368.60005,-5837.10452,14671.099300000002,177077.03882,4415.2182999999995,383959.16644,80473.89261,0
6820,5781.0,-2646.0,9234.0,58415.0,7.0,217628.0,126688.0,0
4633,192.12956,-162.35737,13456.49444,314.91934,129.82428000000002,4720.17537,2757.43182,0
0899,3532.30176,-781.60879,14276.88818,4.57805,0.0,20630.99335,17130.61951,0
4645,2054.947,-27.59,18871.127,0.0,19.164,9578.544000000002,5048.303,1
8292,-217.83837,-234.40997,15250.99496,370.52566,1573.61627,5980.12638,239.90069,0
4642,130.0,-101.0,15945.0,50.0,0.0,11986.0,10017.0,0
4649,505.24413,-131.33393999999998,16485.51139,456.75954,596.67928,10987.822900000001,5105.53864,0
2550,639.64084,-274.23082999999997,12985.10951,259.44001000000003,383.98834,12033.296960000001,9494.95052,0
4634,884.35917,-49.23713,7769.342799999999,190.5454,545.79407,7627.50075,6590.6670699999995,0
4941,752.95418,-17.93636,15445.787460000001,818.39932,0.0,5109.5134499999995,2069.0290999999997,0
1624,406.51725,-229.08955,15823.882360000001,100.92415000000001,5003.38839,10826.41079,2776.64577,1
4631,976.33167,-217.91888,15823.53943,5.51466,454.05534,4393.43941,1470.9570999999999,0
3109,-32.39441,-185.13827,15700.721899,8.106819999999999,1267.64456,17382.32849,13164.452990000002,0
1107,586.02041,-863.34144,15821.78489,4942.52321,2850.08074,17403.45418,2890.3337699999997,0
4662,380.85737,-80.03321,11676.2705,0.0,0.0,4550.22833,2172.89147,0
4941,1333.70969,-1813.1835600000002,15697.006800000001,4351.3259,1621.2223199999999,15289.18779,6388.97294,0
4511,302.18302,-56.99897,15820.581750000001,0.0,640.64537,5219.0934099999995,2116.3702789999998,0
4711,223.80052,-479.45486999999997,15651.8466,1233.6433399999999,1634.8004999999998,6896.43478,2528.89513,0
7711,1480.2192699999998,-7685.48283,15815.21564,11978.997370000001,7018.23139,37521.299580000006,3822.36569,0
9311,210.04,-1717.7120000000002,15055.427000000001,4900.622,590.393,104143.272,96017.31,0
2594,535.1515890000001,-47.13045,14716.820570000002,0.0,213.20062000000001,10746.91681,2824.06939,0
2932,-779.677,-1647.2530000000002,15284.689,5413.6359999999995,5503.619,19529.76,4576.756,0
2891,804.3436,-255.03175,15807.46807,1803.39211,1584.70699,14886.79389,2859.51712,0
1091,476.05758000000003,-168.98928999999998,15431.254050000001,3650.44909,2307.81609,13719.81128,4456.6136,0
4632,598.95081,-4.98653,9152.84259,0.0,895.59129,4456.07054,1116.2735599999999,0
4633,1546.2394299999999,-52.128080000000004,16778.79261,91.74841,400.34902,8915.026580000002,5953.9082,0
4920,-158.331,-427.504,18051.655,0.0,0.557,13789.182,9290.035000000002,0
4511,401.79472,-42.982600000000005,9469.811880000001,48.68786,437.62616,2200.8737499999997,760.76791,0
4642,-155.0,-174.0,18027.0,9.0,3970.0,18727.0,10526.0,0
4291,-1362.50747,-87.81125999999999,25283.32884,41.433119999999995,233.87109,25809.24984,10962.143820000001,0
4642,670.7321900000001,-98.92473,13037.0935,211.00509,3521.73304,6689.66948,1600.2782,0
7112,-1671.5861900000002,-978.33732,12268.98646,4832.16932,1845.47878,15292.725190000001,3818.45853,0
4752,490.18214,-25.457639999999998,14554.8647,16.14798,11.54087,5995.56297,5408.84176,0
4631,-3685.47887,-118.14675,15792.46227,0.0,4544.29162,3425.05102,-4335.66395,1
6420,10811.818000000001,0.0,15789.956,0.0,0.0,46837.187000000005,21847.193,0
2511,-310.665,-810.734,14405.605000000001,4198.451,1598.5929999999998,27923.380999999998,12611.668000000001,0
4110,335.32783,-263.950218,4599.39216,8171.80066,1242.72536,19660.73135,6258.98962,0
1011,878.528,-99.75999999999999,15787.832,171.776,4484.168,28175.984,1226.761,0
4639,187.86341000000002,-169.32802999999998,13851.197470000001,714.92869,2671.8111599999997,6545.13138,730.62554,0
0147,116.81198,-243.13138999999998,14428.77662,0.0,0.0,4641.07571,1038.3170599999999,0
4690,1383.40662,-40.50712,15410.441120000001,0.0,4.96231,3279.20381,1537.7077599999998,0
4671,194.56336000000002,-99.15728999999999,15783.81753,575.1935100000001,5096.10542,9736.31096,1761.39175,1
4771,10.270999999999999,-66.26299999999999,22741.298,0.0,0.0,22435.324,183.258,0
0113,129.38798,-43.8868,18068.53764,97.99633,1563.40719,4065.54704,257.67996,0
2452,-829.719,-713.567,15579.538,1000.0,1180.077,8875.555,549.146,0
2790,467.90309,-320.66949999999997,15587.67481,820.20487,437.80196,17618.61599,14508.5637,0
4631,240.85694,-116.87158,17446.85993,206.73059,81.76248000000001,3135.53057,1194.5661499999999,0
4511,430.592,-33.522000000000006,13730.812,61.901999999999994,1974.4869999999999,5932.3099999999995,2307.9139999999998,0
5610,375.96099,-200.80668,6022.12406,0.0,0.0,4828.70955,2822.1287199999997,0
1721,-1844.09996,-815.87921,15777.774580000001,78.55433000000001,929.75964,15385.5156,12532.715170000001,1
0146,517.11175,-331.68317,14925.879140000001,1171.6790999999998,396.56603,6832.30206,4228.23174,0
2221,-100.908,-2740.04,12666.699,9025.877,4414.163,26613.554,9151.921,0
2229,1461.0559999999998,-512.755,14004.342,2843.1169999999997,1071.4589999999998,17059.635,7351.195,1
4638,218.25596000000002,-18.45882,14658.4333,7.45917,634.02574,2674.46145,1000.49447,0
1520,4029.54457,-4.94591,15767.27692,21.77662,0.0,6905.20684,5239.18378,1
4671,251.15258,-108.94941,14310.254620000002,2.7045500000000002,0.0,4958.0150699999995,3286.91694,1
6512,0.0,0.0,15939.25,0.0,0.0,16717.628,9967.385,0
2016,1217.3539999999998,-271.137,13640.462000000001,1599.808,300.83,10203.326000000001,3489.526,1
6910,-699.53514,-262.75543,14111.945380000001,1687.8178599999999,2178.1471699999997,11763.02308,2489.10306,0
5210,232.89612,-117.23312,7597.42757,0.0,175.29755,3540.54241,815.8372,1
4110,-7757.4220700000005,-1705.13316,10570.282420000001,116827.34865999999,47090.18323,169536.19678,3328.15438,0
2893,1042.3249999999998,-80.369,10104.504,2947.6679999999997,758.585,9435.432,1375.9299999999998,0
4643,308.282,-51.294000000000004,15753.061000000002,0.0,0.0,8136.085,6113.753,1
4642,522.50909,-193.37893,16946.814799,303.28541,5543.0139,10643.03439,2006.1801899999998,0
2331,778.89658,-1970.02575,15749.70679,0.0,598.11648,34206.21117,11477.076130000001,1
4941,308.26131,-27.21763,13795.26202,0.0,459.89599,4743.91249,547.63133,0
6420,2569.038,0.0,2597.13,0.0,171.727,55660.668000000005,51287.381,1
4662,650.19062,-79.82096999999999,14981.66546,2201.7373199999997,2524.1787,18152.01801,9291.32279,0
4941,687.17,-305.577,25846.118,0.0,59.839999999999996,9247.276000000002,5984.889,0
4511,196.43712,-36.80749,15935.05931,0.0,4049.6808699999997,6439.0997099999995,1403.2696099999998,0
4511,340.42523,-16.081329999999998,18897.94225,0.0,2207.26618,5129.57313,2021.4691599999999,0
4611,439.39934,-124.37686,13524.63181,170.77964,1509.7205299999998,6803.0586299999995,1550.34324,0
0113,1445.1346099999998,-873.16603,17374.71156,3074.37277,5544.58396,21346.62732,7052.03675,0
1721,946.21464,-982.8007,15463.81708,2240.2628099999997,983.40289,19711.036819999998,13201.21699,0
4321,438.21154,-509.80111999999997,15732.151720000002,5461.69848,5258.88615,20248.31579,4865.44606,0
5510,859.83432,-121.82726,15278.529820000002,37.78628,878.20233,7257.88786,1277.7482,0
4631,114.82606,-428.29531,15728.66669,3539.6276399999997,522.87041,13330.141810000001,2404.00351,0
0899,1929.22074,-1156.97043,10958.66567,1177.01198,415.12799,9868.763490000001,6405.3088099999995,0
4110,-185.58244,-44.49503,1387.8937199999998,609.08297,3178.5681799999998,72756.86584,56939.737400000005,0
4632,1323.1377599999998,-147.47888,15041.52146,0.0,7.64531,11297.27855,9943.26265,0
4677,59.526509999999995,-93.00532,10325.11751,0.0,0.0,12455.87556,11970.71038,1
2521,233.94717,-29.59536,12278.894520000002,2.17714,2517.1095299999997,8255.43469,2555.74908,0
4624,335.96103,-36.93995,14992.475470000001,280.83331,3599.43667,8009.0061399999995,2051.65899,0
4638,13.0,-14.0,15723.0,0.0,1662.0,4296.0,275.0,1
4645,1360.6995599999998,-172.53673,14012.07608,2866.36723,3499.8630599999997,11080.71987,2755.02344,0
4910,3863.56348,-512.6394,15412.12088,1585.8269699999998,1174.54784,13830.53053,9635.109740000002,0
4329,76.80112000000001,-51.084030000000006,11549.869190000001,4.26506,72.12015000000001,5467.63382,2408.5357,0
4641,-1744.4008700000002,-42.117490000000004,5457.94097,0.0,58.75,9191.722380000001,-671.03503,0
1039,313.34023,0.0,9311.36439,4718.90607,4960.82093,10295.101040000001,143.31647,0
4621,610.60096,-137.60196,14847.731960000001,134.75277,46.74968,3702.9923799999997,2064.2729099999997,0
8299,346.71182,-57.65196,18900.69906,0.0,0.0,6284.01223,4333.97475,0
2410,1187.2374599999998,-184.05734999999999,14087.62648,2005.7855499999998,2919.42389,11190.556340000001,2426.8672899999997,0
1053,442.93456,-686.17653,13615.799920000001,1818.8153,4206.410468,15668.36935,3733.88155,0
4730,723.88812,-111.05924999999999,16715.13246,372.60506,963.9892,6373.20636,3176.51898,0
4110,1099.1052,0.0,7161.23187,2660.718,2152.73856,10054.896910000001,1080.87601,0
2550,670.35795,-906.19792,14518.446010000001,3948.10118,3291.88094,14132.803370000001,3958.3871099999997,0
4649,490.15417,-67.6828,11392.52346,732.29629,3370.3376399999997,7745.77874,2674.13513,0
4622,708.09202,-269.90957,14443.420610000001,1008.03883,3817.86951,10925.53831,4200.19845,0
2320,401.21368,-199.38493,15704.740310000001,1258.90493,910.39942,18193.41565,11641.64657,0
4666,608.9197800000001,-88.61326,12745.054110000001,0.0,4.51219,4868.13525,869.84608,0
5210,315.03975,-389.95702,16847.556259999998,7.04022,91.16604000000001,6978.89234,3054.5255899999997,0
0142,153.7121,-31.54375,11348.175410000002,0.0,7459.6337,8404.810800000001,28.45877,0
5813,-88.3895,-357.41728,14823.8945,4135.83062,1293.3592199999998,12970.44741,4491.310829999999,0
4621,42.26479,-143.53121,13676.494340000001,0.0,2867.98724,5147.12433,344.32013,0
2599,980.94464,-433.65915,14161.676570000001,223.48600000000002,0.0,10273.237630000001,7937.58152,0
7490,3186.0,-3913.0,15222.0,12163.0,3584.0,26387.0,9375.0,0
7022,7698.15067,-3716.25337,14912.52376,106251.22984999999,9090.89912,497264.7918,371332.4619,0
2790,3075.0,-670.0,10837.0,0.0,0.0,17709.0,16613.0,0
4671,206.80497,-76.2995,13642.112570000001,21.584670000000003,0.0,2536.65377,1775.3778,0
4110,4769.0571199999995,-11.240300000000001,9788.05866,0.0,0.0,110639.71068999999,60721.889180000006,0
4669,321.19100000000003,-199.049,12935.905,0.0,10.844999999999999,5571.958,741.596,0
4211,442.45,-30.75,11435.972000000002,0.58,0.0,25923.518,13699.682,0
4673,473.27751,-44.766560000000005,14710.56153,768.83824,279.06296000000003,9385.92595,4916.30477,0
4511,281.37899,-99.12294999999999,13407.869850000001,383.76208,2631.76095,4013.86901,619.11171,0
5811,2335.691,-898.257,16143.816,0.0,0.0,13121.543000000001,6034.518,0
4673,154.67667,-422.63804,15155.84806,245.92312,367.74205,26395.80746,23240.43451,0
2320,1218.3343799999998,-566.00938,13786.72918,2367.9270699999997,1621.8520999999998,11283.458700000001,3942.03106,0
4671,176.54743,-43.90773,13043.21789,31.76704,1861.72149,4887.33425,1288.29512,0
7111,341.94723,-348.83652,11368.73644,3286.03291,46.17541,8600.236400000002,4649.66583,0
1044,740.74486,-111.22702,13693.34956,330.79731,374.11762,6268.13455,3321.40192,0
4941,409.21846,-945.73449,15633.50458,3255.9367899999997,1777.3202099999999,12274.462130000002,2460.98952,1
2110,-452.81518,-4039.3384100000003,15085.0184,0.0,0.047900000000000005,20634.95614,-1509.69477,0
4652,24.381040000000002,-0.4069,12985.65457,0.0,0.0,1073.9751399999998,60.555699999999995,0
4633,799.2756,-154.3013,15050.156040000002,262.80345,2195.42416,6594.8601499999995,2160.56472,0
4642,-3629.8703100000002,-311.39291,14305.037890000001,14.665,0.02,6833.16526,-9406.025959999999,0
4624,443.63253000000003,-130.9131,15662.13815,1611.0825,6839.67102,13157.047110000001,3455.90463,1
4632,369.00418,-34.634660000000004,16453.91609,112.13415,261.1838,3112.5009099999997,525.83167,0
4759,-79.53443999999999,-165.60999999999999,15656.926930000001,24.6,0.0,8295.871630000001,3049.58844,0
4321,-179.30612,-235.10181,13302.70986,49.894839999999995,72.86969,9094.254830000002,3771.61012,0
4110,-22828.0,-2002.0,51079.0,29662.0,2268.0,273758.0,29820.0,0
4646,205.30127000000002,-123.77450999999999,13785.38594,610.78998,1083.24013,6503.82362,2049.4882399999997,0
1039,863.98181,-2109.84667,13039.17129,5369.38241,4179.409979999999,32562.60991,18523.57459,0
8622,1226.4607299999998,-3026.0895100000002,18542.34949,1265.8528299999998,317.36371,37646.320230000005,33604.65525,0
6420,10536.322,0.0,10544.197,0.0,0.0,488315.0,486234.255,0
6209,93.33144,-22.17064,2511.42234,59.23265,55.25546,1667.98463,731.72068,1
1812,927.8486,-589.55698,15648.13269,569.64364,477.91629,9827.507360000001,5099.84958,0
4643,1208.00766,-119.12805999999999,13894.494,0.0,57.87444,14571.28858,12955.21248,0
0161,-764.875,-80.571,8993.878,0.0,7.863,12886.088000000002,-1134.952,0
4676,348.30935,-81.68901,17118.83718,102.82459,3737.78876,12615.038760000001,1720.4167599999998,0
4645,135.89704,-199.31628,15549.220510000001,604.1446100000001,303.38,7895.4029199999995,2919.88389,0
4633,806.94463,-35.638490000000004,14880.190200000001,0.0,1319.2927699999998,5457.364,2429.01665,0
3030,1335.1812799999998,-197.96478,15639.28549,163.12256,50.338429999999995,6917.74359,4156.34288,0
2790,70.16362000000001,-120.20653,13877.12317,1.5,1202.07173,6409.69946,1945.54245,0
2351,510.50211,-630.54075,12029.26043,115.75868,79.59017,20130.744339999997,18345.057709999997,0
3821,-13091.085,-1159.9810000000002,29999.515,7073.916,6879.7789999999995,21734.003,-16593.027000000002,0
4778,109.9599,-97.53332999999999,11244.990240000001,242.12724,140.13582,8707.124300000001,540.54002,0
0146,-201.43368999999998,-317.95162,10338.020410000001,1482.27082,1264.9689099999998,8525.560640000002,2846.28483,0
4674,263.84651,-290.93387,12196.86102,1057.154169,674.08502,15682.30256,5483.84483,0
5229,380.87715000000003,-31.78211,15770.575710000001,82.63776,105.84786000000001,5796.5039,1033.47347,0
8219,-2123.0,-1359.0,15632.0,16113.0,280.0,17740.0,-4308.0,0
4638,251.80221,-17.0689,14041.81776,130.37737,90.07965,5910.4621099999995,3427.79735,0
4669,884.07793,-59.86432,14578.499730000001,0.0,137.92039,8068.84084,6623.60408,0
7220,-4257.166,-2686.0860000000002,12287.772,1863.08,774.199,21945.121,1542.1149999999998,0
4743,91.99636000000001,-11.75718,10938.755500000001,0.0,7.28236,3000.27088,1012.00014,0
4511,81.04429,-20.61311,12710.17242,0.0,2189.8507099999997,4382.8916899999995,1813.7420599999998,0
2550,695.8166200000001,-759.265,11671.599160000002,977.72525,1168.49228,11673.70836,5914.94124,0
